Reservation_ID,Date,Reservation_Time,Party_Size,Service,Source,Status,Booked_At,Lead_Time_Days,Guest_Name,Guest_Email,Guest_Phone,Guest_Notes,Special_Request,Table_ID,Seated_Time,Departed_Time,Turn_Time_Minutes,Wait_Time_Minutes,Server_Assigned
RES-000104,2026-03-04,2026-03-04 18:44:09,4,Dinner,Phone,Completed,2026-03-03 13:44:09,1,Elena Brown,elena.brown@outlook.com,604-567-8644,Wine enthusiast,High chair needed,4-TOP-08,2026-03-04 18:44:09,2026-03-04 20:01:09,77,0,Jake T.
RES-000119,2026-03-04,2026-03-04 18:52:49,2,Dinner,OpenTable,Completed,2026-03-04 11:52:49,0,Ethan Suzuki,,604-721-7660,,Gluten-free needed,2-TOP-03,2026-03-04 18:55:49,2026-03-04 20:41:49,106,3,Aisha R.
RES-000109,2026-03-04,2026-03-04 19:01:42,2,Dinner,Phone,Completed,2026-03-04 16:01:42,0,Aiden Green,aiden.green@hotmail.com,604-807-1686,,Quiet table please,2-TOP-08,2026-03-04 19:01:42,2026-03-04 20:17:42,76,0,Jake T.
RES-000111,2026-03-04,2026-03-04 19:07:47,2,Dinner,Resy,Completed,2026-03-04 11:07:47,0,Ingrid Martin,ingrid.martin@gmail.com,604-331-1462,,Allergic to shellfish,2-TOP-08,2026-03-04 19:07:47,2026-03-04 20:39:47,92,0,Maya C.
RES-000107,2026-03-04,2026-03-04 19:14:44,4,Dinner,OpenTable,Completed,2026-03-04 08:14:44,0,Nathan Tanaka,nathan.tanaka@icloud.com,604-707-3365,,,4-TOP-02,2026-03-04 19:22:44,2026-03-04 20:56:44,94,8,David L.
RES-000120,2026-03-04,2026-03-04 19:20:38,1,Dinner,OpenTable,Canceled,2026-02-27 17:20:38,5,Jessica Wright,jessica.wright@yahoo.ca,604-549-5972,,Quiet table please,2-TOP-06,,,,,
RES-000105,2026-03-04,2026-03-04 19:39:58,5,Dinner,Resy,Completed,2026-03-03 08:39:58,1,Alex Petrov,,604-410-7493,VIP guest,,6-TOP-01,2026-03-04 19:54:58,2026-03-04 21:54:58,120,15,Aisha R.
RES-000117,2026-03-04,2026-03-04 19:44:42,2,Dinner,Resy,Completed,2026-03-01 14:44:42,3,Taylor Costa,taylor.costa@outlook.com,604-686-8836,,,2-TOP-08,2026-03-04 19:44:42,2026-03-04 21:34:42,110,0,Aisha R.
RES-000112,2026-03-04,2026-03-04 19:47:41,4,Dinner,OpenTable,Canceled,2026-03-03 17:47:41,1,Ingrid Hall,,604-815-6429,,High chair needed,4-TOP-07,,,,,
RES-000108,2026-03-04,2026-03-04 19:48:40,2,Dinner,Walk-In,No-Show,2026-03-04 18:48:40,0,Brandon White,,604-268-5152,,Window seat preferred,2-TOP-08,,,,,
RES-000116,2026-03-04,2026-03-04 19:52:16,3,Dinner,Website,Completed,2026-03-03 18:52:16,1,Jessica Jackson,jessica.jackson@yahoo.ca,604-918-7401,Regular — prefers patio,,4-TOP-01,2026-03-04 19:55:16,2026-03-04 21:10:16,75,3,Aisha R.
RES-000106,2026-03-04,2026-03-04 19:57:00,2,Dinner,Resy,Completed,2026-03-02 09:57:00,2,Hiroshi Gonzalez,hiroshi.gonzalez@shaw.ca,604-582-9985,Wine enthusiast,High chair needed,2-TOP-07,2026-03-04 20:07:00,2026-03-04 21:36:00,89,10,Jake T.
RES-000110,2026-03-04,2026-03-04 20:29:30,5,Dinner,OpenTable,Completed,2026-03-04 09:29:30,0,Ravi Flores,ravi.flores@gmail.com,604-699-2422,,Allergic to shellfish,6-TOP-02,2026-03-04 20:29:30,2026-03-04 22:12:30,103,0,Maya C.
RES-000132,2026-03-05,2026-03-05 11:33:34,4,Lunch,Phone,Completed,2026-03-04 06:33:34,1,Samantha Martinez,,604-947-9994,,Allergic to shellfish,4-TOP-08,2026-03-05 11:33:34,2026-03-05 12:33:34,60,0,Emma W.
RES-000122,2026-03-05,2026-03-05 11:40:36,3,Lunch,OpenTable,Completed,2026-03-05 07:40:36,0,Liam Young,liam.young@hotmail.com,,,High chair needed,4-TOP-07,2026-03-05 11:40:36,2026-03-05 12:59:36,79,0,Emma W.
RES-000126,2026-03-05,2026-03-05 12:16:34,2,Lunch,OpenTable,Completed,2026-02-26 12:16:34,7,Noah Patel,noah.patel@yahoo.ca,604-741-9183,,,2-TOP-07,2026-03-05 12:31:34,2026-03-05 13:34:34,63,15,David L.
RES-000133,2026-03-05,2026-03-05 12:16:52,6,Lunch,OpenTable,Completed,2026-03-05 04:16:52,0,Dmitri Lewis,dmitri.lewis@shaw.ca,604-895-9160,,Quiet table please,6-TOP-01,2026-03-05 12:16:52,2026-03-05 13:56:52,100,0,Sarah M.
RES-000121,2026-03-05,2026-03-05 12:32:00,3,Lunch,OpenTable,Completed,2026-03-05 06:32:00,0,Carlos Nelson,,,VIP guest,,4-TOP-01,2026-03-05 12:40:00,2026-03-05 14:04:00,84,8,Emma W.
RES-000128,2026-03-05,2026-03-05 12:42:30,6,Lunch,OpenTable,Completed,2026-03-03 00:42:30,2,Omar Dubois,omar.dubois@outlook.com,,,,6-TOP-01,2026-03-05 12:42:30,2026-03-05 13:58:30,76,0,Jake T.
RES-000131,2026-03-05,2026-03-05 12:44:12,2,Lunch,Walk-In,Completed,2026-03-02 08:44:12,3,Lucas Rossi,lucas.rossi@shaw.ca,604-663-7760,Business dinner,Vegetarian menu requested,2-TOP-04,2026-03-05 12:47:12,2026-03-05 13:45:12,58,3,Sarah M.
RES-000125,2026-03-05,2026-03-05 12:51:15,4,Lunch,Walk-In,Completed,2026-03-04 03:51:15,1,Omar Lewis,omar.lewis@icloud.com,604-445-3195,First time,,4-TOP-05,2026-03-05 13:06:15,2026-03-05 14:22:15,76,15,Sarah M.
RES-000124,2026-03-05,2026-03-05 12:55:08,6,Lunch,Phone,Completed,2026-03-04 07:55:08,1,Mason Flores,mason.flores@shaw.ca,604-725-1643,Celebrating birthday,High chair needed,6-TOP-02,2026-03-05 13:00:08,2026-03-05 14:41:08,101,5,Emma W.
RES-000134,2026-03-05,2026-03-05 12:58:33,2,Lunch,OpenTable,Completed,2026-03-05 05:58:33,0,Natasha Adams,natasha.adams@hotmail.com,604-531-7663,,Quiet table please,2-TOP-04,2026-03-05 12:58:33,2026-03-05 14:01:33,63,0,Sarah M.
RES-000129,2026-03-05,2026-03-05 12:59:58,1,Lunch,OpenTable,Completed,2026-03-04 08:59:58,1,Megan Schmidt,megan.schmidt@hotmail.com,604-530-7081,VIP guest,,2-TOP-07,2026-03-05 13:09:58,2026-03-05 14:09:58,60,10,Sarah M.
RES-000123,2026-03-05,2026-03-05 13:01:14,3,Lunch,OpenTable,Completed,2026-03-04 11:01:14,1,Dmitri Harris,dmitri.harris@outlook.com,604-644-2924,,,4-TOP-02,2026-03-05 13:01:14,2026-03-05 14:21:14,80,0,Maya C.
RES-000130,2026-03-05,2026-03-05 13:19:59,2,Lunch,Resy,Completed,2026-03-05 08:19:59,0,Lauren Robinson,lauren.robinson@gmail.com,,,High chair needed,2-TOP-05,2026-03-05 13:34:59,2026-03-05 14:49:59,75,15,Jake T.
RES-000127,2026-03-05,2026-03-05 13:20:29,4,Lunch,OpenTable,Completed,2026-03-04 06:20:29,1,Hiroshi Mueller,hiroshi.mueller@icloud.com,604-937-5395,,,4-TOP-06,2026-03-05 13:35:29,2026-03-05 14:43:29,68,15,David L.
RES-000141,2026-03-05,2026-03-05 17:33:31,2,Dinner,OpenTable,Completed,2026-03-02 09:33:31,3,Ethan Yamamoto,,604-847-3996,First time,High chair needed,2-TOP-02,2026-03-05 17:43:31,2026-03-05 19:38:31,115,10,Maya C.
RES-000160,2026-03-05,2026-03-05 17:45:44,2,Dinner,Walk-In,Completed,2026-03-05 13:45:44,0,Ravi Harris,ravi.harris@shaw.ca,604-579-6516,Celebrating birthday,,2-TOP-08,2026-03-05 17:55:44,2026-03-05 19:18:44,83,10,Sarah M.
RES-000149,2026-03-05,2026-03-05 17:48:12,3,Dinner,Phone,Completed,2026-02-26 11:48:12,7,Natasha Roberts,natasha.roberts@hotmail.com,604-779-9572,,,4-TOP-08,2026-03-05 17:48:12,2026-03-05 19:34:12,106,0,Maya C.
RES-000136,2026-03-05,2026-03-05 18:02:04,2,Dinner,OpenTable,Completed,2026-02-26 17:02:04,7,Hans Wilson,hans.wilson@outlook.com,,,Vegetarian menu requested,2-TOP-02,2026-03-05 18:02:04,2026-03-05 19:57:04,115,0,Sarah M.
RES-000159,2026-03-05,2026-03-05 18:02:38,4,Dinner,Phone,Late Cancel,2026-03-04 10:02:38,1,Mason Lee,mason.lee@gmail.com,,First time,,4-TOP-10,,,,,
RES-000150,2026-03-05,2026-03-05 18:29:05,4,Dinner,Website,Late Cancel,2026-03-05 12:29:05,0,Sarah Nelson,,604-743-9761,First time,High chair needed,4-TOP-10,,,,,
RES-000161,2026-03-05,2026-03-05 18:32:00,1,Dinner,OpenTable,Completed,2026-03-05 17:32:00,0,Justin Nakamura,justin.nakamura@icloud.com,604-228-3317,,,2-TOP-06,2026-03-05 18:42:00,2026-03-05 20:10:00,88,10,Maya C.
RES-000142,2026-03-05,2026-03-05 18:37:34,5,Dinner,Phone,Completed,2026-03-05 06:37:34,0,Olivia Garcia,olivia.garcia@outlook.com,,,,6-TOP-01,2026-03-05 18:52:34,2026-03-05 20:49:34,117,15,Sarah M.
RES-000157,2026-03-05,2026-03-05 18:46:21,4,Dinner,Walk-In,Completed,2026-03-05 15:46:21,0,Mia Tanaka,mia.tanaka@gmail.com,604-512-2987,Celebrating birthday,Gluten-free needed,4-TOP-07,2026-03-05 18:51:21,2026-03-05 20:44:21,113,5,Emma W.
RES-000162,2026-03-05,2026-03-05 18:55:54,2,Dinner,OpenTable,Completed,2026-03-05 13:55:54,0,Yuki Collins,yuki.collins@hotmail.com,,,Gluten-free needed,2-TOP-07,2026-03-05 19:00:54,2026-03-05 20:19:54,79,5,David L.
RES-000140,2026-03-05,2026-03-05 18:59:02,3,Dinner,OpenTable,No-Show,2026-02-19 18:59:02,14,Melissa Scott,melissa.scott@gmail.com,604-362-4275,,,4-TOP-07,,,,,
RES-000156,2026-03-05,2026-03-05 18:59:07,2,Dinner,OpenTable,Completed,2026-03-05 14:59:07,0,Noah Brown,,604-737-6495,Regular — prefers patio,,2-TOP-07,2026-03-05 18:59:07,2026-03-05 20:41:07,102,0,Emma W.
RES-000144,2026-03-05,2026-03-05 19:06:11,4,Dinner,Resy,Completed,2026-03-05 09:06:11,0,Daniel Yamamoto,daniel.yamamoto@shaw.ca,604-690-5008,Business dinner,,4-TOP-02,2026-03-05 19:09:11,2026-03-05 20:41:11,92,3,Maya C.
RES-000146,2026-03-05,2026-03-05 19:12:42,1,Dinner,Phone,Completed,2026-03-05 08:12:42,0,Kenji Stewart,kenji.stewart@gmail.com,604-483-8801,Regular — prefers patio,,2-TOP-01,2026-03-05 19:12:42,2026-03-05 20:31:42,79,0,Emma W.
RES-000154,2026-03-05,2026-03-05 19:17:52,2,Dinner,Walk-In,Completed,2026-02-12 15:17:52,21,Hiroshi Kim,hiroshi.kim@outlook.com,604-915-4614,,,2-TOP-08,2026-03-05 19:22:52,2026-03-05 21:01:52,99,5,David L.
RES-000153,2026-03-05,2026-03-05 19:26:51,6,Dinner,Resy,Completed,2026-03-05 13:26:51,0,Natasha Torres,natasha.torres@icloud.com,604-645-9133,,Gluten-free needed,6-TOP-02,2026-03-05 19:29:51,2026-03-05 21:31:51,122,3,Sarah M.
RES-000137,2026-03-05,2026-03-05 19:36:10,5,Dinner,OpenTable,Late Cancel,2026-03-04 14:36:10,1,Nicole Mitchell,,604-938-1438,Celebrating birthday,Anniversary dinner — candle on dessert,6-TOP-01,,,,,
RES-000148,2026-03-05,2026-03-05 19:37:22,4,Dinner,OpenTable,Completed,2026-03-02 19:37:22,3,Liam Anderson,liam.anderson@outlook.com,604-272-9128,,Anniversary dinner — candle on dessert,4-TOP-02,2026-03-05 19:42:22,2026-03-05 21:06:22,84,5,David L.
RES-000151,2026-03-05,2026-03-05 19:49:26,2,Dinner,Walk-In,Completed,2026-02-26 09:49:26,7,Mia Harris,mia.harris@gmail.com,604-591-6387,,,2-TOP-05,2026-03-05 20:04:26,2026-03-05 22:02:26,118,15,Jake T.
RES-000155,2026-03-05,2026-03-05 19:54:27,4,Dinner,Website,Completed,2026-03-05 09:54:27,0,Priya Garcia,priya.garcia@hotmail.com,604-410-1811,Celebrating birthday,Quiet table please,4-TOP-06,2026-03-05 20:02:27,2026-03-05 21:28:27,86,8,David L.
RES-000143,2026-03-05,2026-03-05 20:05:18,2,Dinner,OpenTable,Completed,2026-03-04 09:05:18,1,Nicole Tanaka,,,,Anniversary dinner — candle on dessert,2-TOP-03,2026-03-05 20:20:18,2026-03-05 22:00:18,100,15,Sarah M.
RES-000147,2026-03-05,2026-03-05 20:10:42,1,Dinner,OpenTable,Completed,2026-03-05 19:10:42,0,Yuki Allen,yuki.allen@gmail.com,604-886-2496,Celebrating birthday,,2-TOP-07,2026-03-05 20:15:42,2026-03-05 21:58:42,103,5,Jake T.
RES-000138,2026-03-05,2026-03-05 20:11:54,3,Dinner,OpenTable,Canceled,2026-03-05 11:11:54,0,Priya Schmidt,,604-418-4844,,,4-TOP-03,,,,,
RES-000152,2026-03-05,2026-03-05 20:13:21,2,Dinner,OpenTable,No-Show,2026-03-05 19:13:21,0,Priya Ivanov,priya.ivanov@yahoo.ca,604-587-5461,Celebrating birthday,High chair needed,2-TOP-05,,,,,
RES-000139,2026-03-05,2026-03-05 20:13:44,4,Dinner,Resy,Completed,2026-03-05 12:13:44,0,Tyler Chen,tyler.chen@hotmail.com,604-427-6800,,,4-TOP-04,2026-03-05 20:13:44,2026-03-05 21:33:44,80,0,Jake T.
RES-000135,2026-03-05,2026-03-05 20:15:52,1,Dinner,Phone,Completed,2026-03-02 13:15:52,3,Chris Wilson,,604-864-9505,,,2-TOP-01,2026-03-05 20:30:52,2026-03-05 22:15:52,105,15,Emma W.
RES-000145,2026-03-05,2026-03-05 20:25:50,3,Dinner,OpenTable,Completed,2026-03-05 15:25:50,0,Kayla Petrov,kayla.petrov@yahoo.ca,604-868-6307,,High chair needed,4-TOP-03,2026-03-05 20:25:50,2026-03-05 22:04:50,99,0,Emma W.
RES-000163,2026-03-05,2026-03-05 20:30:23,3,Dinner,OpenTable,Completed,2026-03-05 17:30:23,0,Ryan Patel,ryan.patel@icloud.com,604-249-4353,,,4-TOP-05,2026-03-05 20:40:23,2026-03-05 22:05:23,85,10,Emma W.
RES-000158,2026-03-05,2026-03-05 20:30:54,2,Dinner,Resy,Completed,2026-03-04 16:30:54,1,Pierre Lewis,pierre.lewis@shaw.ca,604-916-3807,,,2-TOP-03,2026-03-05 20:35:54,2026-03-05 22:22:54,107,5,Maya C.
RES-000168,2026-03-06,2026-03-06 11:39:20,2,Lunch,OpenTable,Completed,2026-03-06 07:39:20,0,Sarah Parker,sarah.parker@outlook.com,604-558-2026,,Window seat preferred,2-TOP-08,2026-03-06 11:54:20,2026-03-06 13:02:20,68,15,David L.
RES-000174,2026-03-06,2026-03-06 11:42:32,2,Lunch,Phone,Completed,2026-03-05 11:42:32,1,Kevin Nakamura,kevin.nakamura@hotmail.com,,,,2-TOP-02,2026-03-06 11:47:32,2026-03-06 12:52:32,65,5,Sarah M.
RES-000169,2026-03-06,2026-03-06 11:47:55,4,Lunch,Walk-In,Canceled,2026-03-06 04:47:55,0,Andrew Scott,andrew.scott@icloud.com,604-968-6844,Celebrating birthday,High chair needed,4-TOP-07,,,,,
RES-000182,2026-03-06,2026-03-06 12:03:37,3,Lunch,Resy,Completed,2026-03-04 01:03:37,2,Priya Clark,priya.clark@hotmail.com,604-684-4973,Business dinner,Gluten-free needed,4-TOP-05,2026-03-06 12:06:37,2026-03-06 13:21:37,75,3,David L.
RES-000173,2026-03-06,2026-03-06 12:03:44,4,Lunch,Resy,Completed,2026-03-05 07:03:44,1,Amber Patel,amber.patel@shaw.ca,604-214-6279,,Quiet table please,4-TOP-05,2026-03-06 12:06:44,2026-03-06 13:14:44,68,3,Maya C.
RES-000178,2026-03-06,2026-03-06 12:06:47,2,Lunch,OpenTable,Canceled,2026-03-06 05:06:47,0,David Lee,david.lee@yahoo.ca,604-802-3321,,Window seat preferred,2-TOP-01,,,,,
RES-000170,2026-03-06,2026-03-06 12:12:22,3,Lunch,OpenTable,Late Cancel,2026-03-05 06:12:22,1,Olivia Dubois,olivia.dubois@icloud.com,604-421-9971,,,4-TOP-06,,,,,
RES-000181,2026-03-06,2026-03-06 12:18:07,4,Lunch,OpenTable,Completed,2026-03-06 06:18:07,0,Logan Allen,logan.allen@yahoo.ca,604-609-5889,Celebrating birthday,Quiet table please,4-TOP-05,2026-03-06 12:18:07,2026-03-06 13:13:07,55,0,Emma W.
RES-000164,2026-03-06,2026-03-06 12:19:44,5,Lunch,Phone,Completed,2026-03-05 01:19:44,1,Jin Dubois,jin.dubois@gmail.com,604-331-3054,,High chair needed,6-TOP-02,2026-03-06 12:24:44,2026-03-06 13:42:44,78,5,Sarah M.
RES-000166,2026-03-06,2026-03-06 12:23:26,3,Lunch,OpenTable,Canceled,2026-03-06 06:23:26,0,Noah Robinson,noah.robinson@gmail.com,604-331-3189,,Gluten-free needed,4-TOP-04,,,,,
RES-000176,2026-03-06,2026-03-06 12:24:19,2,Lunch,Phone,Completed,2026-03-06 04:24:19,0,James Martinez,,604-872-4242,,,2-TOP-04,2026-03-06 12:39:19,2026-03-06 13:39:19,60,15,Aisha R.
RES-000179,2026-03-06,2026-03-06 12:24:57,2,Lunch,Walk-In,Completed,2026-03-06 10:24:57,0,Sophia Kim,sophia.kim@yahoo.ca,604-801-3137,Business dinner,,2-TOP-03,2026-03-06 12:24:57,2026-03-06 13:31:57,67,0,Emma W.
RES-000172,2026-03-06,2026-03-06 12:43:00,2,Lunch,Phone,Completed,2026-03-06 07:43:00,0,Sophia Scott,,604-582-8900,Celebrating birthday,,2-TOP-05,2026-03-06 12:43:00,2026-03-06 13:40:00,57,0,Sarah M.
RES-000167,2026-03-06,2026-03-06 12:45:34,1,Lunch,Walk-In,Late Cancel,2026-03-06 06:45:34,0,Ethan Yamamoto,ethan.yamamoto@yahoo.ca,604-216-2536,First time,Gluten-free needed,2-TOP-08,,,,,
RES-000180,2026-03-06,2026-03-06 12:53:01,2,Lunch,Phone,Completed,2026-03-06 11:53:01,0,Brian Watanabe,brian.watanabe@icloud.com,604-428-2655,,High chair needed,2-TOP-04,2026-03-06 12:53:01,2026-03-06 13:53:01,60,0,Jake T.
RES-000177,2026-03-06,2026-03-06 13:05:12,1,Lunch,OpenTable,Late Cancel,2026-03-06 05:05:12,0,Elena Costa,elena.costa@shaw.ca,604-543-1309,,,2-TOP-06,,,,,
RES-000171,2026-03-06,2026-03-06 13:05:51,2,Lunch,OpenTable,Completed,2026-03-06 01:05:51,0,Mason Johansson,mason.johansson@shaw.ca,604-762-7542,,,2-TOP-08,2026-03-06 13:08:51,2026-03-06 14:20:51,72,3,Emma W.
RES-000165,2026-03-06,2026-03-06 13:13:09,3,Lunch,Walk-In,Completed,2026-02-27 13:13:09,7,Fatima Tanaka,,604-393-7809,First time,Quiet table please,4-TOP-07,2026-03-06 13:13:09,2026-03-06 14:31:09,78,0,Maya C.
RES-000175,2026-03-06,2026-03-06 13:30:04,2,Lunch,Resy,Completed,2026-03-06 12:30:04,0,Emily Gonzalez,,604-667-2594,Celebrating birthday,High chair needed,2-TOP-01,2026-03-06 13:30:04,2026-03-06 14:41:04,71,0,David L.
RES-000212,2026-03-06,2026-03-06 17:34:54,1,Dinner,Walk-In,Canceled,2026-03-06 06:34:54,0,Hiroshi Clark,hiroshi.clark@icloud.com,604-977-3068,Business dinner,,2-TOP-02,,,,,
RES-000217,2026-03-06,2026-03-06 17:41:05,2,Dinner,OpenTable,Completed,2026-02-27 11:41:05,7,Chris Young,chris.young@icloud.com,604-566-4603,Wine enthusiast,,2-TOP-01,2026-03-06 17:41:05,2026-03-06 19:21:05,100,0,Jake T.
RES-000216,2026-03-06,2026-03-06 17:42:44,2,Dinner,Walk-In,Completed,2026-03-03 11:42:44,3,Emily Scott,emily.scott@gmail.com,604-630-8531,,Quiet table please,2-TOP-04,2026-03-06 17:50:44,2026-03-06 19:28:44,98,8,Maya C.
RES-000210,2026-03-06,2026-03-06 17:53:02,4,Dinner,Resy,Completed,2026-03-03 14:53:02,3,Mei Rossi,,604-452-6685,Regular — prefers patio,,4-TOP-01,2026-03-06 17:53:02,2026-03-06 19:36:02,103,0,Emma W.
RES-000200,2026-03-06,2026-03-06 17:53:07,2,Dinner,Resy,Completed,2026-03-06 15:53:07,0,Jin Cho,jin.cho@icloud.com,604-646-8805,First time,Window seat preferred,2-TOP-06,2026-03-06 17:53:07,2026-03-06 19:35:07,102,0,Emma W.
RES-000195,2026-03-06,2026-03-06 17:55:18,1,Dinner,Resy,Completed,2026-03-06 06:55:18,0,Ashley Patel,,604-421-1617,,Allergic to shellfish,2-TOP-02,2026-03-06 17:55:18,2026-03-06 19:35:18,100,0,Sarah M.
RES-000209,2026-03-06,2026-03-06 18:05:14,2,Dinner,OpenTable,Late Cancel,2026-03-06 18:05:14,0,Sophia Baker,sophia.baker@outlook.com,604-566-5868,,,2-TOP-01,,,,,
RES-000222,2026-03-06,2026-03-06 18:10:06,3,Dinner,Website,Completed,2026-03-03 18:10:06,3,Aiden Brown,aiden.brown@icloud.com,,,,4-TOP-03,2026-03-06 18:18:06,2026-03-06 20:10:06,112,8,Emma W.
RES-000211,2026-03-06,2026-03-06 18:12:49,4,Dinner,Resy,Completed,2026-03-06 12:12:49,0,Isabella Thompson,isabella.thompson@shaw.ca,604-701-1670,First time,Allergic to shellfish,4-TOP-10,2026-03-06 18:12:49,2026-03-06 19:35:49,83,0,Jake T.
RES-000219,2026-03-06,2026-03-06 18:14:13,2,Dinner,OpenTable,No-Show,2026-03-06 07:14:13,0,Andrew Young,andrew.young@yahoo.ca,604-607-2769,Wine enthusiast,,2-TOP-06,,,,,
RES-000183,2026-03-06,2026-03-06 18:15:39,3,Dinner,OpenTable,Completed,2026-03-04 13:15:39,2,Tyler Scott,,604-540-2086,First time,Vegetarian menu requested,4-TOP-05,2026-03-06 18:30:39,2026-03-06 19:55:39,85,15,David L.
RES-000186,2026-03-06,2026-03-06 18:21:56,5,Dinner,Phone,Completed,2026-02-27 16:21:56,7,Aiden Lee,aiden.lee@gmail.com,604-668-7854,Business dinner,Allergic to shellfish,6-TOP-01,2026-03-06 18:36:56,2026-03-06 20:29:56,113,15,Emma W.
RES-000198,2026-03-06,2026-03-06 18:23:20,2,Dinner,Resy,Completed,2026-03-05 08:23:20,1,Kevin Gonzalez,,,,Allergic to shellfish,2-TOP-02,2026-03-06 18:23:20,2026-03-06 19:43:20,80,0,David L.
RES-000184,2026-03-06,2026-03-06 18:33:55,4,Dinner,OpenTable,Completed,2026-03-06 17:33:55,0,Mason Baker,,604-455-7624,Regular — prefers patio,,4-TOP-10,2026-03-06 18:33:55,2026-03-06 20:16:55,103,0,David L.
RES-000194,2026-03-06,2026-03-06 18:39:46,4,Dinner,Phone,Canceled,2026-03-06 14:39:46,0,Mason Martin,mason.martin@shaw.ca,604-693-4360,Wine enthusiast,Vegetarian menu requested,4-TOP-05,,,,,
RES-000190,2026-03-06,2026-03-06 18:40:36,2,Dinner,OpenTable,Canceled,2026-03-06 06:40:36,0,Rebecca Evans,,604-652-7502,Regular — prefers patio,High chair needed,2-TOP-03,,,,,
RES-000191,2026-03-06,2026-03-06 18:41:53,2,Dinner,Resy,Completed,2026-03-06 07:41:53,0,Isabella King,,604-395-2783,,Anniversary dinner — candle on dessert,2-TOP-08,2026-03-06 18:56:53,2026-03-06 20:48:53,112,15,Aisha R.
RES-000196,2026-03-06,2026-03-06 18:42:37,4,Dinner,Resy,Completed,2026-03-04 18:42:37,2,Mia Edwards,,604-239-3466,Wine enthusiast,Window seat preferred,4-TOP-09,2026-03-06 18:52:37,2026-03-06 20:14:37,82,10,Maya C.
RES-000213,2026-03-06,2026-03-06 18:43:30,3,Dinner,Phone,Completed,2026-03-01 16:43:30,5,David White,david.white@icloud.com,604-824-4658,VIP guest,,4-TOP-01,2026-03-06 18:51:30,2026-03-06 20:37:30,106,8,Jake T.
RES-000192,2026-03-06,2026-03-06 18:46:00,2,Dinner,Walk-In,Completed,2026-03-03 17:46:00,3,Brian White,brian.white@shaw.ca,,Celebrating birthday,Quiet table please,2-TOP-05,2026-03-06 18:46:00,2026-03-06 20:27:00,101,0,Maya C.
RES-000220,2026-03-06,2026-03-06 18:50:29,2,Dinner,Website,Completed,2026-03-06 11:50:29,0,Omar Chen,omar.chen@outlook.com,604-262-4918,,High chair needed,2-TOP-04,2026-03-06 18:50:29,2026-03-06 20:26:29,96,0,Aisha R.
RES-000215,2026-03-06,2026-03-06 18:54:35,2,Dinner,OpenTable,Completed,2026-03-06 09:54:35,0,Mia Morris,,604-484-4056,VIP guest,Gluten-free needed,2-TOP-01,2026-03-06 19:09:35,2026-03-06 21:00:35,111,15,Aisha R.
RES-000205,2026-03-06,2026-03-06 18:57:27,3,Dinner,Walk-In,Completed,2026-03-06 13:57:27,0,Isabella Rossi,isabella.rossi@outlook.com,604-941-2415,,Window seat preferred,4-TOP-08,2026-03-06 18:57:27,2026-03-06 20:53:27,116,0,David L.
RES-000185,2026-03-06,2026-03-06 19:10:27,4,Dinner,Phone,Completed,2026-03-05 08:10:27,1,Pierre Garcia,,,Wine enthusiast,,4-TOP-10,2026-03-06 19:18:27,2026-03-06 20:42:27,84,8,David L.
RES-000206,2026-03-06,2026-03-06 19:13:23,1,Dinner,OpenTable,No-Show,2026-03-06 19:13:23,0,Ryan Hall,,604-481-2822,,Window seat preferred,2-TOP-04,,,,,
RES-000223,2026-03-06,2026-03-06 19:13:24,4,Dinner,Resy,Completed,2026-03-06 16:13:24,0,Andrew Schmidt,andrew.schmidt@gmail.com,,,Gluten-free needed,4-TOP-02,2026-03-06 19:13:24,2026-03-06 20:30:24,77,0,David L.
RES-000208,2026-03-06,2026-03-06 19:14:34,4,Dinner,Phone,Completed,2026-03-03 18:14:34,3,Jin Garcia,jin.garcia@gmail.com,604-372-4148,,,4-TOP-09,2026-03-06 19:14:34,2026-03-06 21:11:34,117,0,Emma W.
RES-000189,2026-03-06,2026-03-06 19:31:08,2,Dinner,Resy,Late Cancel,2026-03-03 19:31:08,3,Kevin Robinson,kevin.robinson@hotmail.com,604-767-1312,VIP guest,Anniversary dinner — candle on dessert,2-TOP-03,,,,,
RES-000199,2026-03-06,2026-03-06 19:33:06,5,Dinner,Walk-In,Completed,2026-03-06 17:33:06,0,Kevin Evans,kevin.evans@gmail.com,,First time,High chair needed,6-TOP-02,2026-03-06 19:43:06,2026-03-06 21:20:06,97,10,David L.
RES-000207,2026-03-06,2026-03-06 19:40:41,6,Dinner,Resy,Late Cancel,2026-03-06 08:40:41,0,Sven Johansson,,,Business dinner,Window seat preferred,6-TOP-01,,,,,
RES-000197,2026-03-06,2026-03-06 19:49:02,4,Dinner,OpenTable,Completed,2026-03-06 15:49:02,0,Justin Thompson,,604-464-9223,,Allergic to shellfish,4-TOP-06,2026-03-06 19:49:02,2026-03-06 21:13:02,84,0,Sarah M.
RES-000203,2026-03-06,2026-03-06 19:50:16,4,Dinner,OpenTable,Completed,2026-03-06 09:50:16,0,Soo-Yeon Suzuki,soo-yeon.suzuki@gmail.com,604-848-6952,First time,Anniversary dinner — candle on dessert,4-TOP-05,2026-03-06 20:00:16,2026-03-06 22:00:16,120,10,Maya C.
