Receipt_ID,Sequence_Number,Creation_Date,Finalized_Date,Status,Type,Void_Status,Table_ID,Table_Name,Floor_ID,Floor_Name,Course_Number,User_ID,Username,Customer_ID,Customer_Name,Customer_Email,Number_of_Seats,Net_Total,Taxes,Total,Tip,Extra,Parent_ID,Has_Children,Delivery_Date
R000119.01,119,2026-03-02 12:04:00,2026-03-02 13:11:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1004,Priya S.,,,,4,339.00,GST: $16.95,363.05,61.02,,,False,
R000120.01,120,2026-03-02 13:26:00,2026-03-02 14:17:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1003,Mika T.,,,,3,155.00,GST: $7.75,170.55,31.00,,,False,
R000121.01,121,2026-03-02 11:37:00,2026-03-02 12:27:00,Paid,Dine-In,,T-19,Patio 5,F-002,Patio,,U-1005,Dylan R.,,,,2,93.00,GST: $4.65,99.35,18.60,,,False,
R000122.01,122,2026-03-02 13:13:00,2026-03-02 14:12:00,Paid,Dine-In,,T-05,Table 5,F-001,Main Dining,,U-1001,Sarah M.,C-0055,Maria Evans,maria.evans20@outlook.com,4,314.00,GST: $15.70,336.50,47.10,,,False,
R000123.01,123,2026-03-02 13:18:00,2026-03-02 13:58:00,Paid,Dine-In,,T-19,Patio 5,F-002,Patio,,U-1005,Dylan R.,,,,2,111.00,GST: $5.55,116.55,24.42,,,False,
R000124.01,124,2026-03-02 12:36:00,2026-03-02 13:31:00,Paid,Dine-In,,T-12,Table 12,F-001,Main Dining,,U-1005,Dylan R.,C-0114,Iris Reed,iris.reed31@yahoo.ca,2,128.00,GST: $6.40,136.40,25.60,,,False,
R000125.01,125,2026-03-02 12:32:00,2026-03-02 13:19:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1003,Mika T.,,,,2,128.00,GST: $6.40,136.20,25.60,,,False,
R000126.01,126,2026-03-02 13:09:00,2026-03-02 14:30:00,Paid,Dine-In,,T-22,Bar 2,F-003,Bar,,U-1006,Olivia C.,C-0033,Jacques Williams,jacques.williams85@gmail.com,2,89.00,GST: $4.45,93.45,17.80,,,False,
R000127.01,127,2026-03-02 19:11:00,2026-03-02 20:01:00,Paid,Dine-In,,T-12,Table 12,F-001,Main Dining,,U-1002,James L.,,,,3,251.00,GST: $12.55,267.35,37.65,,,False,
R000128.01,128,2026-03-02 19:43:00,2026-03-02 20:57:00,Paid,Dine-In,,T-19,Patio 5,F-002,Patio,,U-1002,James L.,C-0122,Nicole Roberts,nicole.roberts92@yahoo.ca,2,193.00,GST: $9.65,206.05,38.60,,,False,
R000129.01,129,2026-03-02 20:12:00,2026-03-02 20:59:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1005,Dylan R.,C-0090,Nadia Andersen,nadia.andersen40@hotmail.com,4,361.10,GST: $18.06,387.55,79.44,,,False,
R000130.01,130,2026-03-02 20:17:00,2026-03-02 21:53:00,Paid,Dine-In,,T-11,Table 11,F-001,Main Dining,,U-1005,Dylan R.,C-0050,Daniel Nelson,daniel.nelson59@icloud.com,2,100.00,GST: $5.00,107.60,20.00,,,False,
R000131.01,131,2026-03-02 18:18:00,2026-03-02 19:00:00,Paid,Dine-In,,T-10,Table 10,F-001,Main Dining,,U-1006,Olivia C.,,,,2,106.00,GST: $5.30,111.30,21.20,,,False,
R000132.01,132,2026-03-02 18:52:00,2026-03-02 19:54:00,Paid,Dine-In,,T-22,Bar 2,F-003,Bar,,U-1004,Priya S.,C-0151,Robert Stewart,robert.stewart18@outlook.com,2,155.00,GST: $7.75,164.55,23.25,,,False,
R000133.01,133,2026-03-02 18:47:00,2026-03-02 20:15:00,Paid,Dine-In,,T-15,Patio 1,F-002,Patio,,U-1002,James L.,C-0045,Andrea Nguyen,andrea.nguyen80@yahoo.ca,1,62.00,GST: $3.10,65.10,12.40,,,False,
R000134.01,134,2026-03-02 18:42:00,2026-03-02 20:03:00,Paid,Dine-In,,T-05,Table 5,F-001,Main Dining,,U-1002,James L.,C-0084,Hiroshi Perez,hiroshi.perez57@gmail.com,2,131.00,GST: $6.55,141.15,19.65,,,False,
R000135.01,135,2026-03-02 20:04:00,2026-03-02 21:25:00,Paid,Dine-In,,T-14,Table 14,F-001,Main Dining,,U-1003,Mika T.,C-0030,Sophie Evans,sophie.evans31@yahoo.ca,4,167.00,GST: $8.35,181.15,30.06,,,False,
R000136.01,136,2026-03-02 18:47:00,2026-03-02 19:42:00,Paid,Dine-In,,T-14,Table 14,F-001,Main Dining,,U-1002,James L.,,,,6,455.00,GST: $22.75,483.25,91.00,,,False,
R000137.01,137,2026-03-02 17:58:00,2026-03-02 19:26:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1004,Priya S.,,,,2,146.00,GST: $7.30,154.90,29.20,,,False,
R000138.01,138,2026-03-02 20:29:00,2026-03-02 21:33:00,Paid,Dine-In,,T-11,Table 11,F-001,Main Dining,,U-1004,Priya S.,C-0116,Jessica Singh,jessica.singh73@outlook.com,2,127.00,GST: $6.35,134.85,25.40,,,False,
R000139.01,139,2026-03-02 20:05:00,2026-03-02 21:04:00,Paid,Dine-In,,T-11,Table 11,F-001,Main Dining,,U-1002,James L.,C-0072,Jessica Taylor,jessica.taylor89@outlook.com,2,142.00,GST: $7.10,153.50,21.30,,,False,
R000140.01,140,2026-03-02 17:55:00,2026-03-02 19:03:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1005,Dylan R.,,,,2,135.00,GST: $6.75,141.75,33.75,,,False,
R000141.01,141,2026-03-02 18:24:00,2026-03-02 19:50:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1001,Sarah M.,,,,2,203.00,GST: $10.15,219.25,40.60,,,False,
R000142.01,142,2026-03-02 18:41:00,2026-03-02 20:10:00,Paid,Dine-In,,T-22,Bar 2,F-003,Bar,,U-1006,Olivia C.,,,,2,230.00,GST: $11.50,246.20,57.50,,,False,
R000143.01,143,2026-03-02 19:29:00,2026-03-02 21:05:00,Paid,Dine-In,,T-17,Patio 3,F-002,Patio,,U-1001,Sarah M.,,,,4,268.00,GST: $13.40,288.20,58.96,,,False,
R000144.01,144,2026-03-02 18:15:00,2026-03-02 19:17:00,Paid,Dine-In,,T-24,Bar 4,F-003,Bar,,U-1003,Mika T.,C-0064,Lisa Parker,lisa.parker40@hotmail.com,2,117.00,GST: $5.85,124.45,17.55,,,False,
R000145.01,145,2026-03-02 19:28:00,2026-03-02 21:08:00,Paid,Dine-In,,T-14,Table 14,F-001,Main Dining,,U-1001,Sarah M.,,,,6,455.00,GST: $22.75,486.95,91.00,,,False,
R000146.01,146,2026-03-02 17:32:00,2026-03-02 18:45:00,Paid,Dine-In,,T-15,Patio 1,F-002,Patio,,U-1003,Mika T.,,,,2,186.00,GST: $9.30,201.40,33.48,,,False,
R000147.01,147,2026-03-02 20:14:00,2026-03-02 21:14:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1005,Dylan R.,,,,4,252.00,GST: $12.60,270.10,63.00,,,False,
R000148.01,148,2026-03-02 18:40:00,2026-03-02 19:06:00,Paid,Takeout,,T-02,Table 2,F-001,Main Dining,,U-1002,James L.,,,,2,126.00,GST: $6.30,134.10,12.60,,,False,
R000149.01,149,2026-03-02 19:27:00,2026-03-02 21:06:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1005,Dylan R.,,,,2,135.00,GST: $6.75,143.45,20.25,,,False,
R000150.01,150,2026-03-02 20:25:00,2026-03-02 21:33:00,Paid,Dine-In,,T-11,Table 11,F-001,Main Dining,,U-1004,Priya S.,,,,2,140.00,GST: $7.00,147.00,30.80,,,False,
R000151.01,151,2026-03-02 18:49:00,2026-03-02 19:31:00,Paid,Dine-In,,T-18,Patio 4,F-002,Patio,,U-1001,Sarah M.,,,,4,265.40,GST: $13.27,284.31,58.39,,,False,
R000152.01,152,2026-03-02 19:18:00,2026-03-02 20:28:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1003,Mika T.,,,,2,115.00,GST: $5.75,124.35,28.75,,,False,
R000153.01,153,2026-03-02 18:31:00,2026-03-02 19:21:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1004,Priya S.,C-0018,Luna Dubois,luna.dubois68@hotmail.com,1,70.00,GST: $3.50,75.30,12.60,,,False,
R000154.01,154,2026-03-02 17:34:00,2026-03-02 18:56:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1001,Sarah M.,C-0137,Amy Martinez,amy.martinez91@icloud.com,2,176.00,GST: $8.80,190.80,38.72,,,False,
R000155.01,155,2026-03-02 18:24:00,2026-03-02 19:11:00,Paid,Dine-In,,T-15,Patio 1,F-002,Patio,,U-1004,Priya S.,C-0079,Sven Adams,sven.adams57@yahoo.ca,3,247.00,GST: $12.35,264.65,61.75,,,False,
R000156.01,156,2026-03-02 20:51:00,2026-03-02 21:06:00,Paid,Takeout,,T-21,Bar 1,F-003,Bar,,U-1006,Olivia C.,,,,2,151.00,GST: $7.55,162.95,22.65,,,False,
R000157.01,157,2026-03-02 20:55:00,2026-03-02 21:46:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1003,Mika T.,C-0147,Lisa Rogers,lisa.rogers53@yahoo.ca,2,115.00,GST: $5.75,123.35,17.25,,,False,
R000158.01,158,2026-03-02 20:29:00,2026-03-02 21:39:00,Paid,Dine-In,,T-05,Table 5,F-001,Main Dining,,U-1005,Dylan R.,,,,4,320.00,GST: $16.00,344.60,57.60,,,False,
R000159.01,159,2026-03-02 19:16:00,2026-03-02 20:45:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1004,Priya S.,,,,2,144.00,GST: $7.20,153.70,25.92,,,False,
R000160.01,160,2026-03-02 18:27:00,2026-03-02 20:00:00,Paid,Dine-In,,T-12,Table 12,F-001,Main Dining,,U-1001,Sarah M.,,,,5,400.00,GST: $20.00,425.60,72.00,,,False,
R000161.01,161,2026-03-02 19:10:00,2026-03-02 19:25:00,Paid,Takeout,,T-09,Table 9,F-001,Main Dining,,U-1003,Mika T.,,,,2,186.00,GST: $9.30,198.60,9.30,,,False,
R000162.01,162,2026-03-02 20:54:00,2026-03-02 22:08:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1003,Mika T.,,,,2,161.00,GST: $8.05,174.05,35.42,,,False,
R000163.01,163,2026-03-02 19:14:00,2026-03-02 20:53:00,Paid,Dine-In,,T-24,Bar 4,F-003,Bar,,U-1002,James L.,C-0089,Nadia Tran,nadia.tran71@outlook.com,2,126.00,GST: $6.30,137.60,18.90,,,False,
R000164.01,164,2026-03-02 19:35:00,2026-03-02 20:02:00,Paid,Takeout,,T-24,Bar 4,F-003,Bar,,U-1006,Olivia C.,,,,2,164.00,GST: $8.20,173.10,0.00,,,False,
R000165.01,165,2026-03-02 20:01:00,2026-03-02 20:22:00,Paid,Takeout,,T-14,Table 14,F-001,Main Dining,,U-1004,Priya S.,,,,4,405.00,GST: $20.25,433.95,0.00,,,False,
R000166.01,166,2026-03-02 20:51:00,2026-03-02 21:11:00,Paid,Takeout,,T-24,Bar 4,F-003,Bar,,U-1001,Sarah M.,C-0131,Liam Johansson,liam.johansson59@yahoo.ca,2,162.00,GST: $8.10,173.80,16.20,,,False,
R000167.01,167,2026-03-02 19:16:00,2026-03-02 19:45:00,Paid,Takeout,,T-10,Table 10,F-001,Main Dining,,U-1001,Sarah M.,C-0008,Zara Wilson,zara.wilson69@outlook.com,2,104.00,GST: $5.20,109.20,0.00,,,False,
R000168.01,168,2026-03-02 18:22:00,2026-03-02 19:49:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1003,Mika T.,,,,4,263.00,GST: $13.15,282.15,52.60,,,False,
R000169.01,169,2026-03-02 19:21:00,2026-03-02 20:02:00,Paid,Dine-In,,T-13,Table 13,F-001,Main Dining,,U-1003,Mika T.,C-0126,Luca Fernandez,luca.fernandez53@yahoo.ca,1,96.00,GST: $4.80,103.50,17.28,,,False,
R000170.01,170,2026-03-02 19:03:00,2026-03-02 20:32:00,Paid,Dine-In,,T-14,Table 14,F-001,Main Dining,,U-1003,Mika T.,C-0069,Brian Bui,brian.bui73@hotmail.com,2,100.00,GST: $5.00,110.00,15.00,,,False,
R000171.01,171,2026-03-02 19:04:00,2026-03-02 20:13:00,Paid,Dine-In,,T-18,Patio 4,F-002,Patio,,U-1004,Priya S.,,,,2,209.00,GST: $10.45,224.05,41.80,,,False,
R000172.01,172,2026-03-03 12:10:00,2026-03-03 12:50:00,Paid,Dine-In,,T-12,Table 12,F-001,Main Dining,,U-1003,Mika T.,,,,2,157.00,GST: $7.85,167.95,39.25,,,False,
R000173.01,173,2026-03-03 12:00:00,2026-03-03 12:21:00,Paid,Takeout,,T-19,Patio 5,F-002,Patio,,U-1002,James L.,,,,2,167.00,GST: $8.35,177.35,0.00,,,False,
R000174.01,174,2026-03-03 11:30:00,2026-03-03 12:37:00,Paid,Dine-In,,T-16,Patio 2,F-002,Patio,,U-1003,Mika T.,C-0065,Nathan Wilson,nathan.wilson14@yahoo.ca,3,247.10,GST: $12.36,263.26,49.42,,,False,
R000175.01,175,2026-03-03 11:59:00,2026-03-03 13:21:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1005,Dylan R.,,,,2,219.00,GST: $10.95,235.65,43.80,,,False,
R000176.01,176,2026-03-03 11:56:00,2026-03-03 12:49:00,Paid,Dine-In,,T-05,Table 5,F-001,Main Dining,,U-1006,Olivia C.,,,,1,69.00,GST: $3.45,74.05,13.80,,,False,
R000177.01,177,2026-03-03 12:47:00,2026-03-03 13:49:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1004,Priya S.,C-0067,Andrew Nguyen,andrew.nguyen91@outlook.com,4,292.00,GST: $14.60,308.30,58.40,,,False,
R000178.01,178,2026-03-03 12:39:00,2026-03-03 13:34:00,Paid,Dine-In,,T-17,Patio 3,F-002,Patio,,U-1003,Mika T.,C-0022,Diego Dubois,diego.dubois25@gmail.com,4,239.00,GST: $11.95,251.85,43.02,,,False,
R000179.01,179,2026-03-03 12:09:00,2026-03-03 13:30:00,Paid,Dine-In,,T-12,Table 12,F-001,Main Dining,,U-1005,Dylan R.,C-0027,Luca Rossi,luca.rossi28@gmail.com,4,221.00,GST: $11.05,233.55,33.15,,,False,
R000180.01,180,2026-03-03 11:40:00,2026-03-03 13:20:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1001,Sarah M.,,,,4,278.00,GST: $13.90,293.70,55.60,,,False,
R000181.01,181,2026-03-03 12:24:00,2026-03-03 13:20:00,Paid,Dine-In,,T-21,Bar 1,F-003,Bar,,U-1003,Mika T.,C-0102,Raj Hernandez,raj.hernandez82@yahoo.ca,1,97.00,GST: $4.85,103.65,21.34,,,False,
R000182.01,182,2026-03-03 12:25:00,2026-03-03 14:05:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1005,Dylan R.,,,,4,308.00,GST: $15.40,325.90,61.60,,,False,
R000183.01,183,2026-03-03 12:20:00,2026-03-03 13:42:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1005,Dylan R.,,,,1,36.00,GST: $1.80,37.80,7.20,,,False,
R000184.01,184,2026-03-03 13:23:00,2026-03-03 14:40:00,Paid,Dine-In,,T-10,Table 10,F-001,Main Dining,,U-1003,Mika T.,,,,2,86.00,GST: $4.30,93.80,12.90,,,False,
R000185.01,185,2026-03-03 13:16:00,2026-03-03 14:06:00,Paid,Dine-In,,T-17,Patio 3,F-002,Patio,,U-1001,Sarah M.,,,,2,142.00,GST: $7.10,150.00,25.56,,,False,
R000186.01,186,2026-03-03 12:46:00,2026-03-03 14:06:00,Paid,Dine-In,,T-05,Table 5,F-001,Main Dining,,U-1004,Priya S.,,,,4,232.00,GST: $11.60,247.80,41.76,,,False,
R000187.01,187,2026-03-03 13:10:00,2026-03-03 14:50:00,Paid,Dine-In,,T-14,Table 14,F-001,Main Dining,,U-1005,Dylan R.,C-0126,Luca Fernandez,luca.fernandez53@yahoo.ca,2,92.00,GST: $4.60,96.60,18.40,,,False,
R000188.01,188,2026-03-03 11:31:00,2026-03-03 13:06:00,Paid,Dine-In,,T-17,Patio 3,F-002,Patio,,U-1002,James L.,,,,4,284.00,GST: $14.20,303.10,56.80,,,False,
R000189.01,189,2026-03-03 12:42:00,2026-03-03 13:03:00,Paid,Takeout,,T-13,Table 13,F-001,Main Dining,,U-1003,Mika T.,,,,4,281.00,GST: $14.05,304.45,0.00,,,False,
R000190.01,190,2026-03-03 13:18:00,2026-03-03 14:21:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1004,Priya S.,,,,2,178.00,GST: $8.90,191.70,35.60,,,False,
R000191.01,191,2026-03-03 12:08:00,2026-03-03 13:32:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1003,Mika T.,C-0033,Jacques Williams,jacques.williams85@gmail.com,2,108.00,GST: $5.40,116.30,27.00,,,False,
R000192.01,192,2026-03-03 13:02:00,2026-03-03 14:33:00,Paid,Dine-In,,T-14,Table 14,F-001,Main Dining,,U-1006,Olivia C.,,,,3,283.00,GST: $14.15,305.35,56.60,,,False,
R000193.01,193,2026-03-03 11:48:00,2026-03-03 12:33:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1002,James L.,,,,4,318.20,GST: $15.91,340.51,63.64,,,False,
R000194.01,194,2026-03-03 11:37:00,2026-03-03 13:05:00,Paid,Dine-In,,T-09,Table 9,F-001,Main Dining,,U-1006,Olivia C.,,,,2,159.00,GST: $7.95,170.35,23.85,,,False,
R000195.01,195,2026-03-03 12:57:00,2026-03-03 14:10:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1001,Sarah M.,,,,2,169.00,GST: $8.45,182.45,37.18,,,False,
R000196.01,196,2026-03-03 12:57:00,2026-03-03 14:28:00,Paid,Dine-In,,T-11,Table 11,F-001,Main Dining,,U-1002,James L.,,,,2,82.00,GST: $4.10,86.10,14.76,,,False,
R000197.01,197,2026-03-03 12:32:00,2026-03-03 13:45:00,Paid,Dine-In,,T-18,Patio 4,F-002,Patio,,U-1004,Priya S.,C-0024,Claire Bui,claire.bui36@icloud.com,2,148.00,GST: $7.40,158.60,29.60,,,False,
R000198.01,198,2026-03-03 19:13:00,2026-03-03 20:25:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1001,Sarah M.,C-0069,Brian Bui,brian.bui73@hotmail.com,2,178.00,GST: $8.90,190.20,35.60,,,False,
R000199.01,199,2026-03-03 19:24:00,2026-03-03 20:38:00,Paid,Dine-In,,T-10,Table 10,F-001,Main Dining,,U-1001,Sarah M.,,,,2,147.00,GST: $7.35,157.85,32.34,,,False,
R000200.01,200,2026-03-03 19:25:00,2026-03-03 20:45:00,Paid,Dine-In,,T-10,Table 10,F-001,Main Dining,,U-1002,James L.,,,,2,115.00,GST: $5.75,120.75,23.00,,,False,
R000201.01,201,2026-03-03 20:52:00,2026-03-03 22:08:00,Paid,Dine-In,,T-19,Patio 5,F-002,Patio,,U-1006,Olivia C.,C-0023,Owen Singh,owen.singh8@icloud.com,2,176.00,GST: $8.80,184.80,35.20,,,False,
R000202.01,202,2026-03-03 18:28:00,2026-03-03 19:40:00,Paid,Dine-In,,T-09,Table 9,F-001,Main Dining,,U-1005,Dylan R.,,,,2,86.00,GST: $4.30,91.90,15.48,,,False,
R000203.01,203,2026-03-03 20:42:00,2026-03-03 22:02:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1002,James L.,C-0072,Jessica Taylor,jessica.taylor89@outlook.com,1,97.80,GST: $4.89,106.19,24.45,,,False,
R000204.01,204,2026-03-03 20:56:00,2026-03-03 21:39:00,Paid,Dine-In,,T-18,Patio 4,F-002,Patio,,U-1006,Olivia C.,,,,3,269.00,GST: $13.45,291.85,48.42,,,False,
R000205.01,205,2026-03-03 18:16:00,2026-03-03 19:37:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1001,Sarah M.,C-0076,Daniel Singh,daniel.singh82@icloud.com,4,195.00,GST: $9.75,207.65,35.10,,,False,
R000206.01,206,2026-03-03 18:09:00,2026-03-03 19:16:00,Paid,Dine-In,,T-07,Table 7,F-001,Main Dining,,U-1001,Sarah M.,C-0050,Daniel Nelson,daniel.nelson59@icloud.com,2,171.00,GST: $8.55,182.75,25.65,,,False,
R000207.01,207,2026-03-03 18:36:00,2026-03-03 19:47:00,Paid,Dine-In,,T-09,Table 9,F-001,Main Dining,,U-1006,Olivia C.,,,,2,186.00,GST: $9.30,200.00,37.20,,,False,
R000208.01,208,2026-03-03 19:41:00,2026-03-03 20:27:00,Paid,Dine-In,,T-19,Patio 5,F-002,Patio,,U-1002,James L.,,,,2,150.00,GST: $7.50,158.40,30.00,,,False,
R000209.01,209,2026-03-03 20:42:00,2026-03-03 21:51:00,Paid,Dine-In,,T-24,Bar 4,F-003,Bar,,U-1001,Sarah M.,,,,2,163.00,GST: $8.15,175.65,24.45,,,False,
R000210.01,210,2026-03-03 18:03:00,2026-03-03 18:52:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1002,James L.,C-0023,Owen Singh,owen.singh8@icloud.com,2,143.00,GST: $7.15,156.85,31.46,,,False,
R000211.01,211,2026-03-03 20:37:00,2026-03-03 20:59:00,Paid,Takeout,,T-16,Patio 2,F-002,Patio,,U-1006,Olivia C.,,,,4,256.40,GST: $12.82,275.42,12.82,,,False,
R000212.01,212,2026-03-03 19:49:00,2026-03-03 21:20:00,Paid,Dine-In,,T-14,Table 14,F-001,Main Dining,,U-1004,Priya S.,,,,3,232.10,GST: $11.61,252.41,41.78,,,False,
R000213.01,213,2026-03-03 18:42:00,2026-03-03 19:04:00,Paid,Takeout,,T-09,Table 9,F-001,Main Dining,,U-1005,Dylan R.,C-0113,Leo Silva,leo.silva54@gmail.com,2,106.00,GST: $5.30,114.90,0.00,,,False,
R000214.01,214,2026-03-03 17:45:00,2026-03-03 19:21:00,Voided,Dine-In,Voided,T-11,Table 11,F-001,Main Dining,,U-1003,Mika T.,C-0009,Iris Fernandez,iris.fernandez99@gmail.com,2,193.00,GST: $9.65,208.05,0.00,,,False,
R000215.01,215,2026-03-03 20:07:00,2026-03-03 21:33:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1004,Priya S.,C-0035,Rebecca Singh,rebecca.singh36@gmail.com,2,129.00,GST: $6.45,135.45,25.80,,,False,
R000216.01,216,2026-03-03 18:12:00,2026-03-03 19:20:00,Paid,Dine-In,,T-19,Patio 5,F-002,Patio,,U-1006,Olivia C.,,,,2,182.00,GST: $9.10,194.70,27.30,,,False,
R000217.01,217,2026-03-03 17:40:00,2026-03-03 19:17:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1002,James L.,C-0050,Daniel Nelson,daniel.nelson59@icloud.com,2,113.00,GST: $5.65,119.55,24.86,,,False,
R000218.01,218,2026-03-03 20:55:00,2026-03-03 21:56:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1002,James L.,C-0132,Elena Eriksen,elena.eriksen21@hotmail.com,2,144.30,GST: $7.22,152.42,25.97,,,False,
R000219.01,219,2026-03-03 18:17:00,2026-03-03 19:18:00,Paid,Dine-In,,T-24,Bar 4,F-003,Bar,,U-1003,Mika T.,,,,2,185.00,GST: $9.25,199.45,27.75,,,False,
R000220.01,220,2026-03-03 19:11:00,2026-03-03 20:11:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1003,Mika T.,,,,2,176.00,GST: $8.80,184.80,35.20,,,False,
R000221.01,221,2026-03-03 20:54:00,2026-03-03 22:03:00,Paid,Dine-In,,T-22,Bar 2,F-003,Bar,,U-1002,James L.,C-0130,Keith Sanchez,keith.sanchez73@icloud.com,2,126.00,GST: $6.30,133.30,22.68,,,False,
R000222.01,222,2026-03-03 20:27:00,2026-03-03 21:48:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1005,Dylan R.,C-0147,Lisa Rogers,lisa.rogers53@yahoo.ca,3,176.60,GST: $8.83,189.53,26.49,,,False,
R000223.01,223,2026-03-03 20:11:00,2026-03-03 21:22:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1005,Dylan R.,,,,2,127.00,GST: $6.35,138.75,25.40,,,False,
R000224.01,224,2026-03-03 18:48:00,2026-03-03 20:07:00,Voided,Dine-In,Voided,T-01,Table 1,F-001,Main Dining,,U-1003,Mika T.,C-0144,Zara Taylor,zara.taylor50@icloud.com,3,160.00,GST: $8.00,169.00,0.00,,,False,
R000225.01,225,2026-03-03 17:52:00,2026-03-03 19:09:00,Paid,Dine-In,,T-21,Bar 1,F-003,Bar,,U-1002,James L.,,,,2,139.00,GST: $6.95,147.75,25.02,,,False,
R000226.01,226,2026-03-03 19:54:00,2026-03-03 20:55:00,Paid,Dine-In,,T-12,Table 12,F-001,Main Dining,,U-1004,Priya S.,C-0073,Vanessa Takahashi,vanessa.takahashi46@icloud.com,3,187.00,GST: $9.35,197.85,37.40,,,False,
R000227.01,227,2026-03-03 20:42:00,2026-03-03 21:30:00,Paid,Dine-In,,T-10,Table 10,F-001,Main Dining,,U-1004,Priya S.,C-0085,Rebecca Johnson,rebecca.johnson98@yahoo.ca,2,78.00,GST: $3.90,85.80,15.60,,,False,
R000228.01,228,2026-03-03 19:46:00,2026-03-03 21:20:00,Paid,Dine-In,,T-24,Bar 4,F-003,Bar,,U-1005,Dylan R.,,,,2,139.00,GST: $6.95,145.95,27.80,,,False,
R000229.01,229,2026-03-03 18:56:00,2026-03-03 20:22:00,Paid,Dine-In,,T-17,Patio 3,F-002,Patio,,U-1004,Priya S.,C-0150,Laura Collins,laura.collins12@icloud.com,4,298.20,GST: $14.91,320.91,59.64,,,False,
R000230.01,230,2026-03-03 18:06:00,2026-03-03 19:28:00,Paid,Dine-In,,T-15,Patio 1,F-002,Patio,,U-1001,Sarah M.,C-0110,Hana Reed,hana.reed75@icloud.com,2,129.00,GST: $6.45,135.45,32.25,,,False,
R000231.01,231,2026-03-03 18:36:00,2026-03-03 19:31:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1001,Sarah M.,C-0106,Heather Wright,heather.wright81@gmail.com,4,247.00,GST: $12.35,262.55,49.40,,,False,
R000232.01,232,2026-03-03 18:08:00,2026-03-03 19:08:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1003,Mika T.,,,,2,158.00,GST: $7.90,171.00,31.60,,,False,
R000233.01,233,2026-03-03 18:59:00,2026-03-03 19:51:00,Paid,Dine-In,,T-12,Table 12,F-001,Main Dining,,U-1001,Sarah M.,C-0103,Samantha Silva,samantha.silva45@hotmail.com,4,262.40,GST: $13.12,283.62,47.23,,,False,
R000234.01,234,2026-03-03 19:46:00,2026-03-03 20:54:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1003,Mika T.,C-0065,Nathan Wilson,nathan.wilson14@yahoo.ca,2,130.00,GST: $6.50,141.70,19.50,,,False,
R000235.01,235,2026-03-03 18:28:00,2026-03-03 19:43:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1004,Priya S.,,,,4,393.00,GST: $19.65,423.65,78.60,,,False,
R000236.01,236,2026-03-03 20:25:00,2026-03-03 21:40:00,Paid,Dine-In,,T-10,Table 10,F-001,Main Dining,,U-1004,Priya S.,C-0091,Stephanie Gupta,stephanie.gupta64@yahoo.ca,2,169.00,GST: $8.45,178.35,33.80,,,False,
