Reservation_ID,Date,Reservation_Time,Party_Size,Service,Source,Status,Booked_At,Lead_Time_Days,Guest_Name,Guest_Email,Guest_Phone,Guest_Notes,Special_Request,Table_ID,Seated_Time,Departed_Time,Turn_Time_Minutes,Wait_Time_Minutes,Server_Assigned
RES-000109,2026-03-04,2026-03-04 13:00:00,4,Lunch,Phone,Completed,2026-03-03 01:00:00,1,Jun Martinez,jun.martinez78@icloud.com,236-392-6267,,,T-15,2026-03-04 13:00:00,2026-03-04 14:02:00,62,0,Sarah M.
RES-000110,2026-03-04,2026-03-04 11:45:00,2,Lunch,Phone,No-Show,2026-02-28 01:45:00,4,Viktor Petrov,viktor.petrov20@icloud.com,604-842-6179,,High chair needed,T-04,,,,,James L.
RES-000111,2026-03-04,2026-03-04 12:00:00,2,Lunch,Resy,Completed,2026-03-02 12:00:00,2,Andrea Nguyen,andrea.nguyen80@yahoo.ca,604-880-6409,,High chair needed,T-03,2026-03-04 12:00:00,2026-03-04 13:02:00,62,0,Dylan R.
RES-000112,2026-03-04,2026-03-04 18:00:00,2,Dinner,Phone,Completed,2026-03-03 16:00:00,1,Viktor White,viktor.white32@outlook.com,604-959-5506,,Anniversary dinner,T-24,2026-03-04 18:05:00,2026-03-04 19:55:00,110,5,Sarah M.
RES-000113,2026-03-04,2026-03-04 20:30:00,3,Dinner,OpenTable,Completed,2026-03-04 11:30:00,0,Hugo Gonzalez,hugo.gonzalez53@gmail.com,778-592-4826,,,T-18,2026-03-04 20:35:00,2026-03-04 22:02:00,87,5,Mika T.
RES-000114,2026-03-04,2026-03-04 17:45:00,4,Dinner,OpenTable,Completed,2026-03-02 14:45:00,2,Hiroshi Perez,hiroshi.perez57@gmail.com,778-752-9090,,,T-06,2026-03-04 17:45:00,2026-03-04 19:24:00,99,0,Mika T.
RES-000115,2026-03-04,2026-03-04 20:15:00,4,Dinner,OpenTable,Completed,2026-03-04 18:15:00,0,Lauren Lewis,lauren.lewis11@outlook.com,604-776-5978,,Running 10 min late,T-03,2026-03-04 20:15:00,2026-03-04 21:45:00,90,0,Dylan R.
RES-000116,2026-03-04,2026-03-04 18:45:00,4,Dinner,Resy,Completed,2026-02-28 07:45:00,4,Jennifer Hernandez,jennifer.hernandez40@icloud.com,236-344-6731,,Allergic to shellfish,T-17,2026-03-04 18:45:00,2026-03-04 20:29:00,104,0,Dylan R.
RES-000117,2026-03-04,2026-03-04 17:45:00,5,Dinner,Walk-In,No-Show,2026-02-27 14:45:00,5,Heather Wright,heather.wright81@gmail.com,778-456-3240,,,T-13,,,,,Sarah M.
RES-000118,2026-03-04,2026-03-04 20:15:00,2,Dinner,OpenTable,Completed,2026-03-03 14:15:00,1,Brandon Gupta,brandon.gupta49@yahoo.ca,604-251-5262,,,T-19,2026-03-04 20:15:00,2026-03-04 21:43:00,88,0,Mika T.
RES-000119,2026-03-04,2026-03-04 18:30:00,2,Dinner,OpenTable,Completed,2026-03-01 06:30:00,3,David Thompson,david.thompson76@yahoo.ca,604-566-4898,,,T-02,2026-03-04 18:30:00,2026-03-04 20:09:00,99,0,Sarah M.
RES-000120,2026-03-04,2026-03-04 20:00:00,2,Dinner,Walk-In,Completed,2026-02-21 08:00:00,11,Brandon Gupta,brandon.gupta49@yahoo.ca,604-251-5262,,,T-16,2026-03-04 20:00:00,2026-03-04 21:17:00,77,0,James L.
RES-000121,2026-03-04,2026-03-04 19:45:00,2,Dinner,Phone,Completed,2026-02-26 08:45:00,6,Felix Tran,felix.tran82@icloud.com,604-385-8141,,,T-09,2026-03-04 19:50:00,2026-03-04 21:12:00,82,5,Mika T.
RES-000122,2026-03-04,2026-03-04 18:30:00,2,Dinner,Walk-In,Completed,2026-02-23 09:30:00,9,Leo Silva,leo.silva54@gmail.com,778-801-3531,,,T-04,2026-03-04 18:45:00,2026-03-04 20:05:00,80,15,Dylan R.
RES-000123,2026-03-04,2026-03-04 18:45:00,2,Dinner,Walk-In,Completed,2026-03-04 18:45:00,0,Laura Collins,laura.collins12@icloud.com,604-886-9624,,,T-19,2026-03-04 18:50:00,2026-03-04 20:24:00,94,5,Olivia C.
RES-000124,2026-03-04,2026-03-04 17:45:00,3,Dinner,OpenTable,Completed,2026-03-04 08:45:00,0,Sven Adams,sven.adams57@yahoo.ca,778-589-8381,,,T-15,2026-03-04 17:45:00,2026-03-04 19:22:00,97,0,Olivia C.
RES-000125,2026-03-04,2026-03-04 19:30:00,3,Dinner,Resy,Completed,2026-03-02 17:30:00,2,Amanda Collins,amanda.collins37@yahoo.ca,604-771-7333,,,T-05,2026-03-04 19:35:00,2026-03-04 20:51:00,76,5,Olivia C.
RES-000126,2026-03-04,2026-03-04 19:45:00,4,Dinner,Resy,Completed,2026-02-20 13:45:00,12,Nadia Andersen,nadia.andersen40@hotmail.com,604-926-3594,Food blogger,,T-11,2026-03-04 19:50:00,2026-03-04 21:42:00,112,5,Olivia C.
RES-000127,2026-03-04,2026-03-04 20:00:00,2,Dinner,Phone,Completed,2026-03-02 17:00:00,2,Jessica Tanaka,jessica.tanaka78@icloud.com,604-208-1803,,,T-20,2026-03-04 20:10:00,2026-03-04 21:53:00,103,10,Priya S.
RES-000128,2026-03-04,2026-03-04 18:45:00,3,Dinner,Resy,Completed,2026-02-26 15:45:00,6,Jessica Tanaka,jessica.tanaka78@icloud.com,604-208-1803,,Allergic to shellfish,T-14,2026-03-04 18:45:00,2026-03-04 20:28:00,103,0,James L.
RES-000129,2026-03-04,2026-03-04 17:30:00,4,Dinner,Walk-In,Canceled,2026-02-26 12:30:00,6,Viktor Petrov,viktor.petrov20@icloud.com,604-842-6179,,,T-15,,,,,Sarah M.
RES-000130,2026-03-04,2026-03-04 20:00:00,2,Dinner,Walk-In,Completed,2026-03-03 18:00:00,1,Ethan Brown,ethan.brown3@hotmail.com,604-453-4266,,Birthday celebration,T-19,2026-03-04 20:00:00,2026-03-04 21:31:00,91,0,James L.
RES-000131,2026-03-04,2026-03-04 19:00:00,1,Dinner,Walk-In,Completed,2026-02-22 13:00:00,10,Andrew Nguyen,andrew.nguyen91@outlook.com,604-850-8532,,,T-01,2026-03-04 19:00:00,2026-03-04 20:54:00,114,0,Priya S.
RES-000132,2026-03-04,2026-03-04 18:45:00,2,Dinner,Resy,Completed,2026-02-23 13:45:00,9,Samantha Bui,samantha.bui40@icloud.com,604-746-4918,,,T-11,2026-03-04 18:50:00,2026-03-04 20:35:00,105,5,James L.
RES-000133,2026-03-05,2026-03-05 13:15:00,3,Lunch,OpenTable,Completed,2026-03-04 13:15:00,1,Ravi Singh,ravi.singh59@outlook.com,778-455-2988,Yelp Elite reviewer,Vegetarian options needed,T-02,2026-03-05 13:15:00,2026-03-05 14:27:00,72,0,Olivia C.
RES-000134,2026-03-05,2026-03-05 12:15:00,4,Lunch,Walk-In,Completed,2026-03-05 05:15:00,0,Jessica Martinez,jessica.martinez46@yahoo.ca,778-688-1096,,,T-05,2026-03-05 12:15:00,2026-03-05 13:22:00,67,0,Priya S.
RES-000135,2026-03-05,2026-03-05 12:45:00,2,Lunch,Resy,Completed,2026-03-04 07:45:00,1,Lauren Hernandez,lauren.hernandez21@gmail.com,778-714-9701,,,T-06,2026-03-05 12:45:00,2026-03-05 13:53:00,68,0,Priya S.
RES-000136,2026-03-05,2026-03-05 12:15:00,2,Lunch,Resy,Completed,2026-02-26 03:15:00,7,Jacques Williams,jacques.williams85@gmail.com,236-767-5905,,,T-23,2026-03-05 12:15:00,2026-03-05 13:36:00,81,0,Sarah M.
RES-000137,2026-03-05,2026-03-05 11:30:00,2,Lunch,Walk-In,Completed,2026-03-05 07:30:00,0,Jessica Martinez,jessica.martinez46@yahoo.ca,778-688-1096,,,T-14,2026-03-05 11:30:00,2026-03-05 12:40:00,70,0,James L.
RES-000138,2026-03-05,2026-03-05 12:45:00,4,Lunch,Resy,Completed,2026-02-23 00:45:00,10,Matthew Nakamura,matthew.nakamura12@outlook.com,604-727-6491,,,T-14,2026-03-05 12:45:00,2026-03-05 14:06:00,81,0,Sarah M.
RES-000139,2026-03-05,2026-03-05 11:30:00,5,Lunch,OpenTable,Completed,2026-02-22 00:30:00,11,Daniel Morris,daniel.morris86@gmail.com,604-898-5088,,,T-12,2026-03-05 11:30:00,2026-03-05 13:08:00,98,0,Dylan R.
RES-000140,2026-03-05,2026-03-05 11:45:00,4,Lunch,Walk-In,Completed,2026-02-26 10:45:00,7,Owen Singh,owen.singh8@icloud.com,236-869-2612,,,T-03,2026-03-05 11:55:00,2026-03-05 13:16:00,81,10,Sarah M.
RES-000141,2026-03-05,2026-03-05 12:45:00,2,Lunch,Resy,Completed,2026-03-05 01:45:00,0,Nathan Wilson,nathan.wilson14@yahoo.ca,778-907-4978,,Gluten-free required,T-13,2026-03-05 12:45:00,2026-03-05 13:49:00,64,0,Mika T.
RES-000142,2026-03-05,2026-03-05 13:00:00,4,Lunch,Resy,Completed,2026-03-04 11:00:00,1,Chris Olsen,chris.olsen12@outlook.com,778-232-1488,,,T-03,2026-03-05 13:10:00,2026-03-05 14:34:00,84,10,James L.
RES-000143,2026-03-05,2026-03-05 12:15:00,3,Lunch,OpenTable,Completed,2026-03-03 12:15:00,2,Keith Sanchez,keith.sanchez73@icloud.com,604-385-3347,,,T-13,2026-03-05 12:15:00,2026-03-05 13:31:00,76,0,Mika T.
RES-000144,2026-03-05,2026-03-05 12:15:00,2,Lunch,OpenTable,No-Show,2026-02-27 09:15:00,6,Brandon Larsen,brandon.larsen15@outlook.com,778-293-1771,,,T-22,,,,,Priya S.
RES-000145,2026-03-05,2026-03-05 12:00:00,2,Lunch,OpenTable,Completed,2026-02-27 06:00:00,6,Nicole Roberts,nicole.roberts92@yahoo.ca,778-848-9984,,,T-10,2026-03-05 12:00:00,2026-03-05 13:06:00,66,0,Priya S.
RES-000146,2026-03-05,2026-03-05 12:00:00,2,Lunch,Resy,Completed,2026-03-04 05:00:00,1,Ethan Brown,ethan.brown3@hotmail.com,604-453-4266,,,T-21,2026-03-05 12:00:00,2026-03-05 13:02:00,62,0,James L.
RES-000147,2026-03-05,2026-03-05 13:00:00,2,Lunch,OpenTable,Completed,2026-02-26 01:00:00,7,Ella Baker,ella.baker10@icloud.com,778-772-6802,,,T-03,2026-03-05 13:05:00,2026-03-05 14:09:00,64,5,Mika T.
RES-000148,2026-03-05,2026-03-05 12:45:00,4,Lunch,OpenTable,Completed,2026-03-04 09:45:00,1,Luna Dubois,luna.dubois68@hotmail.com,778-369-5342,,,T-02,2026-03-05 13:00:00,2026-03-05 14:21:00,81,15,Olivia C.
RES-000149,2026-03-05,2026-03-05 13:00:00,2,Lunch,OpenTable,Completed,2026-02-25 08:00:00,8,Jessica Tanaka,jessica.tanaka78@icloud.com,604-208-1803,,,T-02,2026-03-05 13:05:00,2026-03-05 14:29:00,84,5,Olivia C.
RES-000150,2026-03-05,2026-03-05 12:15:00,5,Lunch,Resy,Completed,2026-03-04 10:15:00,1,Raj Hernandez,raj.hernandez82@yahoo.ca,604-437-8555,,,T-12,2026-03-05 12:15:00,2026-03-05 13:25:00,70,0,Sarah M.
RES-000151,2026-03-05,2026-03-05 18:45:00,5,Dinner,OpenTable,Completed,2026-03-04 13:45:00,1,Robert Stewart,robert.stewart18@outlook.com,778-396-4711,,,T-12,2026-03-05 18:45:00,2026-03-05 20:55:00,130,0,Priya S.
RES-000152,2026-03-05,2026-03-05 17:30:00,2,Dinner,OpenTable,Completed,2026-03-04 11:30:00,1,Patrick Weber,patrick.weber81@yahoo.ca,604-719-2743,Prefers patio seating,Near the bar,T-08,2026-03-05 17:30:00,2026-03-05 18:54:00,84,0,Priya S.
RES-000153,2026-03-05,2026-03-05 17:45:00,4,Dinner,OpenTable,Completed,2026-02-26 12:45:00,7,Sven Lewis,sven.lewis53@gmail.com,604-366-3900,,,T-04,2026-03-05 17:45:00,2026-03-05 19:09:00,84,0,Dylan R.
RES-000154,2026-03-05,2026-03-05 17:30:00,4,Dinner,OpenTable,Completed,2026-02-19 07:30:00,14,Sven Adams,sven.adams57@yahoo.ca,778-589-8381,,,T-13,2026-03-05 17:30:00,2026-03-05 18:46:00,76,0,Mika T.
RES-000155,2026-03-05,2026-03-05 20:00:00,3,Dinner,Phone,Completed,2026-02-26 17:00:00,7,Vanessa Sanchez,vanessa.sanchez31@gmail.com,236-860-3419,,,T-15,2026-03-05 20:05:00,2026-03-05 21:38:00,93,5,Olivia C.
RES-000156,2026-03-05,2026-03-05 20:00:00,2,Dinner,Resy,Completed,2026-03-05 13:00:00,0,Ingrid Anderson,ingrid.anderson34@gmail.com,604-840-4457,,,T-13,2026-03-05 20:00:00,2026-03-05 21:53:00,113,0,Priya S.
RES-000157,2026-03-05,2026-03-05 19:00:00,4,Dinner,Walk-In,Completed,2026-02-25 09:00:00,8,Ingrid Anderson,ingrid.anderson34@gmail.com,604-840-4457,,,T-03,2026-03-05 19:10:00,2026-03-05 20:47:00,97,10,Olivia C.
RES-000158,2026-03-05,2026-03-05 18:45:00,1,Dinner,OpenTable,Completed,2026-03-05 06:45:00,0,Patrick Kim,patrick.kim45@yahoo.ca,604-810-8119,,,T-13,2026-03-05 18:50:00,2026-03-05 20:41:00,111,5,Priya S.
RES-000159,2026-03-05,2026-03-05 20:30:00,2,Dinner,Walk-In,Completed,2026-03-05 13:30:00,0,Eric Baker,eric.baker52@yahoo.ca,604-224-4164,,,T-10,2026-03-05 20:40:00,2026-03-05 22:21:00,101,10,Olivia C.
RES-000160,2026-03-05,2026-03-05 19:45:00,4,Dinner,Phone,Completed,2026-03-02 19:45:00,3,Justin Rossi,justin.rossi44@yahoo.ca,604-563-5232,,,T-15,2026-03-05 19:45:00,2026-03-05 21:15:00,90,0,Olivia C.
RES-000161,2026-03-05,2026-03-05 19:00:00,2,Dinner,Resy,Canceled,2026-03-05 14:00:00,0,Mei Stewart,mei.stewart62@gmail.com,604-252-5136,,,T-03,,,,,Dylan R.
RES-000162,2026-03-05,2026-03-05 19:00:00,2,Dinner,Walk-In,Completed,2026-03-03 11:00:00,2,Sita Silva,sita.silva31@yahoo.ca,604-832-2121,,,T-23,2026-03-05 19:10:00,2026-03-05 20:55:00,105,10,Dylan R.
RES-000163,2026-03-05,2026-03-05 18:00:00,4,Dinner,OpenTable,Completed,2026-03-04 14:00:00,1,Robert Gupta,robert.gupta22@hotmail.com,236-462-7043,,,T-15,2026-03-05 18:00:00,2026-03-05 19:54:00,114,0,Olivia C.
RES-000164,2026-03-05,2026-03-05 19:00:00,3,Dinner,Resy,Canceled,2026-03-04 07:00:00,1,Mei Stewart,mei.stewart62@gmail.com,604-252-5136,,,T-13,,,,,James L.
RES-000165,2026-03-05,2026-03-05 18:15:00,4,Dinner,Walk-In,No-Show,2026-03-02 10:15:00,3,Raj Hernandez,raj.hernandez82@yahoo.ca,604-437-8555,,,T-12,,,,,Priya S.
RES-000166,2026-03-05,2026-03-05 20:30:00,4,Dinner,OpenTable,Completed,2026-02-25 17:30:00,8,Lauren Turner,lauren.turner14@hotmail.com,778-519-6761,,,T-15,2026-03-05 20:35:00,2026-03-05 22:25:00,110,5,Dylan R.
RES-000167,2026-03-05,2026-03-05 20:00:00,2,Dinner,Walk-In,No-Show,2026-03-05 08:00:00,0,Sita Silva,sita.silva31@yahoo.ca,604-832-2121,,,T-12,,,,,James L.
RES-000168,2026-03-05,2026-03-05 20:00:00,2,Dinner,OpenTable,Canceled,2026-03-01 15:00:00,4,Iris Hill,iris.hill86@yahoo.ca,236-519-7537,,,T-13,,,,,Olivia C.
RES-000169,2026-03-05,2026-03-05 18:15:00,4,Dinner,Phone,Completed,2026-03-04 18:15:00,1,Eric Watanabe,eric.watanabe71@outlook.com,604-612-5844,Previously complained about noise,Near the bar,T-02,2026-03-05 18:25:00,2026-03-05 20:18:00,113,10,Dylan R.
RES-000170,2026-03-05,2026-03-05 17:30:00,3,Dinner,Walk-In,Completed,2026-03-05 12:30:00,0,Robert Gupta,robert.gupta22@hotmail.com,236-462-7043,,Running 10 min late,T-15,2026-03-05 17:40:00,2026-03-05 19:20:00,100,10,Mika T.
RES-000171,2026-03-05,2026-03-05 17:30:00,4,Dinner,OpenTable,Completed,2026-03-05 16:30:00,0,Sarah Collins,sarah.collins36@icloud.com,604-726-4899,,,T-06,2026-03-05 17:40:00,2026-03-05 19:06:00,86,10,James L.
RES-000172,2026-03-05,2026-03-05 19:30:00,5,Dinner,OpenTable,Completed,2026-02-19 07:30:00,14,Hana Yamamoto,hana.yamamoto41@icloud.com,778-947-2557,,Anniversary dinner,T-14,2026-03-05 19:30:00,2026-03-05 21:25:00,115,0,Mika T.
RES-000173,2026-03-05,2026-03-05 17:30:00,6,Dinner,Walk-In,No-Show,2026-02-28 10:30:00,5,Hana Yamamoto,hana.yamamoto41@icloud.com,778-947-2557,,Birthday celebration,T-13,,,,,Sarah M.
RES-000174,2026-03-05,2026-03-05 18:15:00,2,Dinner,Phone,No-Show,2026-02-27 10:15:00,6,Vanessa Sanchez,vanessa.sanchez31@gmail.com,236-860-3419,,,T-21,,,,,Olivia C.
RES-000175,2026-03-05,2026-03-05 17:45:00,4,Dinner,OpenTable,Completed,2026-03-04 16:45:00,1,Brian Lewis,brian.lewis14@gmail.com,604-981-6514,,Vegetarian options needed,T-04,2026-03-05 17:50:00,2026-03-05 19:21:00,91,5,James L.
RES-000176,2026-03-05,2026-03-05 18:00:00,3,Dinner,Phone,Completed,2026-02-27 16:00:00,6,Sita Silva,sita.silva31@yahoo.ca,604-832-2121,,Birthday celebration,T-01,2026-03-05 18:00:00,2026-03-05 19:20:00,80,0,James L.
RES-000177,2026-03-05,2026-03-05 19:15:00,2,Dinner,Resy,Completed,2026-02-27 17:15:00,6,Yuki Collins,yuki.collins8@outlook.com,778-677-7812,,Quiet table please,T-01,2026-03-05 19:15:00,2026-03-05 20:35:00,80,0,Sarah M.
RES-000178,2026-03-05,2026-03-05 17:45:00,3,Dinner,Walk-In,Completed,2026-02-19 10:45:00,14,Sven Sharma,sven.sharma56@gmail.com,236-570-2443,,,T-14,2026-03-05 17:45:00,2026-03-05 19:11:00,86,0,Sarah M.
RES-000179,2026-03-05,2026-03-05 19:30:00,2,Dinner,OpenTable,Completed,2026-03-04 17:30:00,1,Brandon Gupta,brandon.gupta49@yahoo.ca,604-251-5262,,,T-02,2026-03-05 19:30:00,2026-03-05 21:21:00,111,0,Dylan R.
RES-000180,2026-03-05,2026-03-05 20:30:00,3,Dinner,Walk-In,Completed,2026-03-04 10:30:00,1,Vanessa Takahashi,vanessa.takahashi46@icloud.com,236-763-6419,Previously complained about noise,,T-02,2026-03-05 20:30:00,2026-03-05 22:18:00,108,0,Dylan R.
RES-000181,2026-03-05,2026-03-05 20:00:00,2,Dinner,OpenTable,Completed,2026-03-03 08:00:00,2,Ella Baker,ella.baker10@icloud.com,778-772-6802,,,T-18,2026-03-05 20:10:00,2026-03-05 21:51:00,101,10,Mika T.
RES-000182,2026-03-05,2026-03-05 18:15:00,3,Dinner,Phone,Completed,2026-03-02 12:15:00,3,Luca Fernandez,luca.fernandez53@yahoo.ca,604-886-3002,,Window seat preferred,T-16,2026-03-05 18:20:00,2026-03-05 19:36:00,76,5,James L.
RES-000183,2026-03-05,2026-03-05 20:00:00,2,Dinner,OpenTable,Completed,2026-03-05 12:00:00,0,Hiroshi Perez,hiroshi.perez57@gmail.com,778-752-9090,Yelp Elite reviewer,,T-06,2026-03-05 20:00:00,2026-03-05 21:25:00,85,0,Priya S.
RES-000184,2026-03-06,2026-03-06 12:15:00,3,Lunch,Walk-In,Completed,2026-03-05 07:15:00,1,Joel Nakamura,joel.nakamura41@gmail.com,604-429-1461,,,T-02,2026-03-06 12:15:00,2026-03-06 13:18:00,63,0,Dylan R.
RES-000185,2026-03-06,2026-03-06 13:00:00,2,Lunch,Website,Completed,2026-03-06 02:00:00,0,Andrea Nguyen,andrea.nguyen80@yahoo.ca,604-880-6409,,,T-23,2026-03-06 13:05:00,2026-03-06 14:01:00,56,5,Mika T.
RES-000186,2026-03-06,2026-03-06 11:30:00,2,Lunch,OpenTable,Completed,2026-03-03 10:30:00,3,Priya Lee,priya.lee56@gmail.com,604-287-2527,,,T-21,2026-03-06 11:35:00,2026-03-06 12:41:00,66,5,Priya S.
RES-000187,2026-03-06,2026-03-06 13:00:00,2,Lunch,OpenTable,Completed,2026-02-24 08:00:00,10,Eric Gonzalez,eric.gonzalez11@icloud.com,604-446-2290,,First visit — recommended by friend,T-08,2026-03-06 13:05:00,2026-03-06 14:08:00,63,5,Dylan R.
RES-000188,2026-03-06,2026-03-06 12:00:00,3,Lunch,Resy,No-Show,2026-03-05 12:00:00,1,Ravi Turner,ravi.turner54@outlook.com,778-714-9641,,,T-14,,,,,James L.
RES-000189,2026-03-06,2026-03-06 11:45:00,4,Lunch,Walk-In,Completed,2026-03-01 06:45:00,5,Andrew Walker,andrew.walker37@icloud.com,604-621-9117,,,T-18,2026-03-06 11:45:00,2026-03-06 12:50:00,65,0,James L.
RES-000190,2026-03-06,2026-03-06 13:00:00,6,Lunch,OpenTable,Completed,2026-02-20 03:00:00,14,Viktor White,viktor.white32@outlook.com,604-959-5506,,,T-11,2026-03-06 13:10:00,2026-03-06 14:49:00,99,10,James L.
RES-000191,2026-03-06,2026-03-06 12:45:00,3,Lunch,Walk-In,Completed,2026-03-05 00:45:00,1,Brandon Larsen,brandon.larsen15@outlook.com,778-293-1771,,,T-02,2026-03-06 12:50:00,2026-03-06 14:12:00,82,5,Dylan R.
RES-000192,2026-03-06,2026-03-06 12:00:00,1,Lunch,Phone,Completed,2026-03-06 07:00:00,0,Yuki Bui,yuki.bui38@gmail.com,236-808-8699,,,T-12,2026-03-06 12:00:00,2026-03-06 12:59:00,59,0,Sarah M.
RES-000193,2026-03-06,2026-03-06 13:00:00,4,Lunch,OpenTable,Completed,2026-03-02 01:00:00,4,Marco Johansson,marco.johansson99@hotmail.com,604-877-6517,,,T-03,2026-03-06 13:05:00,2026-03-06 14:07:00,62,5,Mika T.
RES-000194,2026-03-06,2026-03-06 12:45:00,2,Lunch,Resy,Completed,2026-03-04 09:45:00,2,Iris Petrov,iris.petrov6@icloud.com,604-938-8170,,,T-05,2026-03-06 12:50:00,2026-03-06 13:45:00,55,5,Dylan R.
RES-000195,2026-03-06,2026-03-06 11:30:00,2,Lunch,OpenTable,Completed,2026-02-19 23:30:00,14,Patrick Nelson,patrick.nelson63@outlook.com,236-483-9540,,High chair needed,T-02,2026-03-06 11:30:00,2026-03-06 12:42:00,72,0,Priya S.
RES-000196,2026-03-06,2026-03-06 12:45:00,1,Lunch,Phone,Completed,2026-03-02 12:45:00,4,Justin Rossi,justin.rossi44@yahoo.ca,604-563-5232,,,T-07,2026-03-06 12:45:00,2026-03-06 14:03:00,78,0,James L.
RES-000197,2026-03-06,2026-03-06 12:00:00,5,Lunch,OpenTable,Completed,2026-03-05 07:00:00,1,Hugo Gonzalez,hugo.gonzalez53@gmail.com,778-592-4826,,,T-14,2026-03-06 12:00:00,2026-03-06 13:42:00,102,0,James L.
RES-000198,2026-03-06,2026-03-06 12:45:00,2,Lunch,Phone,Late Cancel,2026-03-04 01:45:00,2,Hiroshi Hall,hiroshi.hall4@icloud.com,778-330-9751,,,T-10,,,,,James L.
RES-000199,2026-03-06,2026-03-06 12:45:00,2,Lunch,OpenTable,Completed,2026-03-03 04:45:00,3,Iris Reed,iris.reed31@yahoo.ca,604-654-8285,,,T-06,2026-03-06 12:55:00,2026-03-06 14:20:00,85,10,Dylan R.
RES-000200,2026-03-06,2026-03-06 12:45:00,4,Lunch,Resy,Completed,2026-02-28 04:45:00,6,Zara Morris,zara.morris25@gmail.com,604-607-5520,Prefers patio seating,,T-13,2026-03-06 12:45:00,2026-03-06 13:57:00,72,0,Dylan R.
RES-000201,2026-03-06,2026-03-06 12:30:00,2,Lunch,Resy,Completed,2026-02-27 01:30:00,7,Jessica Singh,jessica.singh73@outlook.com,604-449-3063,,,T-14,2026-03-06 12:30:00,2026-03-06 13:46:00,76,0,James L.
RES-000202,2026-03-06,2026-03-06 13:15:00,4,Lunch,OpenTable,Completed,2026-03-05 11:15:00,1,Amy Martinez,amy.martinez91@icloud.com,778-787-7626,,,T-06,2026-03-06 13:20:00,2026-03-06 14:29:00,69,5,Dylan R.
RES-000203,2026-03-06,2026-03-06 11:30:00,2,Lunch,Phone,Completed,2026-03-06 06:30:00,0,Jacques Williams,jacques.williams85@gmail.com,236-767-5905,,Quiet table please,T-19,2026-03-06 11:30:00,2026-03-06 12:53:00,83,0,Sarah M.
RES-000204,2026-03-06,2026-03-06 11:30:00,2,Lunch,Resy,Completed,2026-02-26 03:30:00,8,Lauren Turner,lauren.turner14@hotmail.com,778-519-6761,Always orders wagyu,Birthday celebration,T-21,2026-03-06 11:40:00,2026-03-06 13:01:00,81,10,Mika T.
RES-000205,2026-03-06,2026-03-06 13:15:00,2,Lunch,OpenTable,Canceled,2026-03-06 06:15:00,0,Eric Stewart,eric.stewart10@hotmail.com,604-541-3754,,,T-01,,,,,Sarah M.
RES-000206,2026-03-06,2026-03-06 11:30:00,2,Lunch,Phone,Completed,2026-02-28 04:30:00,6,Pierre Clark,pierre.clark58@yahoo.ca,778-293-4637,,,T-24,2026-03-06 11:35:00,2026-03-06 12:49:00,74,5,Priya S.
RES-000207,2026-03-06,2026-03-06 12:00:00,2,Lunch,Walk-In,Completed,2026-03-06 02:00:00,0,Michelle Nelson,michelle.nelson22@outlook.com,778-621-3950,,,T-16,2026-03-06 12:00:00,2026-03-06 12:55:00,55,0,Sarah M.
RES-000208,2026-03-06,2026-03-06 18:45:00,4,Dinner,OpenTable,Canceled,2026-03-05 13:45:00,1,Laura Roberts,laura.roberts21@yahoo.ca,778-850-6977,,,T-15,,,,,James L.
RES-000209,2026-03-06,2026-03-06 17:30:00,1,Dinner,OpenTable,Completed,2026-03-04 07:30:00,2,Jessica Martinez,jessica.martinez46@yahoo.ca,778-688-1096,,High chair needed,T-19,2026-03-06 17:35:00,2026-03-06 18:53:00,78,5,Sarah M.
RES-000210,2026-03-06,2026-03-06 17:45:00,3,Dinner,Walk-In,Completed,2026-03-04 11:45:00,2,Brian Bui,brian.bui73@hotmail.com,604-968-8613,Food blogger,,T-01,2026-03-06 17:45:00,2026-03-06 19:09:00,84,0,Mika T.
RES-000211,2026-03-06,2026-03-06 17:45:00,4,Dinner,OpenTable,Completed,2026-03-06 15:45:00,0,Mei Stewart,mei.stewart62@gmail.com,604-252-5136,,,T-05,2026-03-06 17:45:00,2026-03-06 19:07:00,82,0,Priya S.
RES-000212,2026-03-06,2026-03-06 19:00:00,2,Dinner,OpenTable,Completed,2026-03-04 09:00:00,2,Jonathan Collins,jonathan.collins36@outlook.com,604-810-1046,,,T-06,2026-03-06 19:00:00,2026-03-06 20:31:00,91,0,Sarah M.
RES-000213,2026-03-06,2026-03-06 17:30:00,2,Dinner,Resy,Completed,2026-02-27 17:30:00,7,Daniel Sanchez,daniel.sanchez9@hotmail.com,778-638-7071,,,T-18,2026-03-06 17:35:00,2026-03-06 18:52:00,77,5,Olivia C.
RES-000214,2026-03-06,2026-03-06 19:15:00,4,Dinner,OpenTable,Completed,2026-03-05 13:15:00,1,Hana Reed,hana.reed75@icloud.com,236-966-5295,,,T-06,2026-03-06 19:15:00,2026-03-06 20:53:00,98,0,Priya S.
RES-000215,2026-03-06,2026-03-06 18:15:00,1,Dinner,Walk-In,Completed,2026-03-05 08:15:00,1,Kevin Baker,kevin.baker55@gmail.com,604-840-4241,,,T-09,2026-03-06 18:25:00,2026-03-06 20:18:00,113,10,Priya S.
